src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,total_fwd_packets,total_bwd_packets,total_fwd_bytes,total_bwd_bytes,flow_bytes_per_sec,flow_packets_per_sec,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_mean,bwd_iat_std,flag_syn_count,flag_ack_count,flag_fin_count,flag_rst_count,flag_psh_count,flag_urg_count,fwd_avg_bytes_per_pkt,bwd_avg_bytes_per_pkt,active_mean,idle_mean,port_scan_score,mean_ttl,mean_tcp_window,payload_entropy,label,dataset_source
192.168.1.1,10.0.0.168,25415,61482,6,103.26426168283109,153,239,27342,47193,721.7889208265392,3.796085824968181,0.3131228781080869,0.10962122873685962,1.7584041253675506,0.08039124057513379,0.05867915652433504,0.13624959669163306,6,497,36,4,80,0,178.7058823529412,197.4602510460251,7.639853850314947,5.297188766789111,0.001162067089275974,74.55006157598005,34764.71070940285,3.4329114051714384,BENIGN,BENIGN
192.168.1.29,10.0.0.144,42697,45391,17,106.08323946573792,425,450,39766,48978,836.550622388016,8.248239820038696,0.6432771295234048,0.496689228871851,1.386827505551339,0.45962250763849827,0.8251741267616401,0.10924359162966701,74,81,37,1,62,1,93.56705882352941,108.84,4.8305303423918415,6.738121805384113,0.013951308495608307,111.60328375873084,14973.144790374019,6.497201674517588,BENIGN,BENIGN
192.168.1.166,10.0.0.37,8105,53863,6,109.75747744596107,226,476,33839,6333,366.00695401166286,6.395919588673388,0.7830259271322083,0.2809756445371298,0.6354481431306559,0.08331459207018851,0.25610400300080266,0.4676913007297799,62,391,27,9,1,3,149.73008849557522,13.304621848739496,9.5756223284259,16.41370144231661,0.011297635740676638,119.30816755795789,30571.095077548496,0.638055461822562,BENIGN,BENIGN
192.168.1.112,10.0.0.100,5023,3452,6,64.20254009135061,458,40,93159,39417,2064.965028040389,7.756702449644835,0.9016252107116519,0.4560599727093051,1.024025527840515,0.2672762942552443,0.13446575446433642,0.1553213358857966,23,356,2,0,4,1,203.40393013100436,985.425,0.5395710072885327,10.935878583733196,0.007164825555896835,121.09978454117405,57295.16579232361,2.816107358501289,BENIGN,BENIGN
192.168.1.229,10.0.0.46,28899,61117,17,85.90137147840576,980,126,37645,4325,488.58358461192427,12.875230988343775,0.19181457379472736,0.3661856959838385,1.879640645422149,0.2871857688713006,0.7712330451395694,0.0587244704613901,29,389,26,7,40,3,38.41326530612245,34.32539682539682,9.005277194629125,9.490486258031078,0.006751929451391853,69.76334651900967,26922.79456735572,0.35250725178754916,BENIGN,BENIGN
192.168.1.215,10.0.0.101,9317,64435,17,99.30470257674615,263,461,8000,37904,462.2540404320106,7.290691993568657,0.028683323823640295,0.1878781344148092,1.6954482086892795,0.4774325023427799,0.0528877452633565,0.330642483580575,69,1,3,0,42,1,30.418250950570343,82.22125813449024,9.267175081095942,19.799705000289602,0.01389662286066954,56.105977683322436,1929.5198909183528,4.967053807451878,BENIGN,BENIGN
192.168.1.117,10.0.0.84,49422,54214,6,113.21796628478711,239,296,57443,41305,872.193727200597,4.725398428852427,0.718710174021189,0.2032556582181611,1.9489509494069093,0.4352450588221484,0.24837473788728617,0.12549779529671667,10,404,28,9,57,4,240.34728033472803,139.5439189189189,7.661045482494372,23.164851656723325,0.001766504085552309,100.22720979473567,61259.06705917566,3.7431725414799866,BENIGN,BENIGN
192.168.1.52,10.0.0.39,1105,44741,17,31.849942779755832,359,17,3139,27246,954.0048536386394,11.805358728587407,0.46454009104166805,0.09007414751394921,1.4075112662126343,0.043077222853100575,0.36532587914912157,0.23976459662648478,17,284,34,2,45,1,8.743732590529248,1602.7058823529412,2.938230439739196,28.812203121749455,0.010675058424786485,41.97657973360711,54402.0576168402,3.390468688056149,BENIGN,BENIGN
192.168.1.141,10.0.0.184,54878,39929,17,86.87149796552464,773,177,29669,41087,814.4903870321178,10.93569262932489,0.5235412346427958,0.2459209346078921,1.554706902289505,0.3932536815783031,0.9137662344563522,0.48685405558057937,43,94,21,6,25,4,38.38163001293661,232.12994350282486,5.495756296581542,13.322638215508208,0.009899679643388847,49.42848459925024,11088.384030897401,3.7604654803431643,BENIGN,BENIGN
192.168.1.78,10.0.0.29,41088,48007,6,8.525402513749697,940,258,63652,34122,11468.549413627206,140.52122443109,0.43846826287528134,0.08926986526585627,0.8471646003412531,0.46759829928150504,0.7651242725499238,0.3105028517483473,28,378,23,1,61,3,67.71489361702127,132.25581395348837,1.6043417354696177,1.9551020655898248,0.06568604814808882,83.16824230418158,56798.740563109466,6.508932212591687,BENIGN,BENIGN
192.168.1.6,10.0.0.170,62928,57872,6,32.720310648280325,239,194,85365,40113,3834.865791734001,13.23337069303641,0.5101274494121845,0.4348083599132928,0.6814888133975933,0.4669086475542022,0.11614414175515664,0.15031340980523786,41,347,1,4,18,3,357.1757322175732,206.7680412371134,1.0977016394439756,9.087969701275236,0.025060886762794124,90.44394403190384,40869.45131203126,6.666288282577767,BENIGN,BENIGN
192.168.1.89,10.0.0.83,6182,7970,17,108.7670453893317,407,402,24979,16429,380.70354721671475,7.437914646887612,0.8518514492572833,0.3489384705149788,0.8565946498159283,0.2528784912740097,0.17370980882293058,0.3112237167872531,67,165,41,6,63,2,61.37346437346437,40.8681592039801,7.363884961469391,27.122428042227863,0.01231990806777429,105.95186327355017,35119.53556121065,5.105477380902503,BENIGN,BENIGN
192.168.1.178,10.0.0.228,24910,17861,6,92.18961090389469,277,26,87277,40900,1390.3627398278234,3.2867044022549323,0.7259509292487858,0.3579595267135609,0.9490902926772052,0.4357219736995409,0.2504622043138682,0.0964137070386057,5,281,28,2,10,2,315.07942238267145,1573.076923076923,5.320904234725074,13.857042370490237,0.0010847209248366115,45.872473123866655,54264.03567723666,2.5982325563741977,BENIGN,BENIGN
192.168.1.55,10.0.0.86,54923,50875,6,38.15303109836076,659,352,64119,15573,2088.7462334132597,26.49854994203691,0.3384900753634355,0.1706657808906058,1.6295652159804572,0.15278597945341504,0.04744517389906506,0.09417597846498077,86,430,1,6,79,2,97.29742033383916,44.24147727272727,4.97299902181476,29.30079768663456,0.04508160820999356,83.38024969492153,22966.907400534397,4.017881986817414,BENIGN,BENIGN
192.168.1.188,10.0.0.216,39294,56559,6,56.80118290451905,736,236,18738,8915,486.8384527569399,17.112319678868317,0.32455333288852384,0.14401715600934295,0.12239629088947258,0.43343175871052336,0.0038306566632722847,0.15374499472937478,60,152,8,6,36,3,25.45923913043478,37.77542372881356,5.808213882635602,1.4499315850910963,0.021126320591195454,37.53053888892659,53087.71850911544,2.0947809414947516,BENIGN,BENIGN
192.168.1.235,10.0.0.28,7634,15702,6,115.47153210362369,901,202,87179,17956,910.4841521081775,9.552137915777998,0.2724223721457736,0.46302005477142233,0.3493610067772531,0.27682303844608946,0.46733096359657655,0.2732246898736084,21,487,40,3,9,0,96.75804661487237,88.89108910891089,7.381073080338691,8.959813022110907,0.003637260131121268,64.6679062552717,49101.97961763934,4.739633510364938,BENIGN,BENIGN
192.168.1.123,10.0.0.210,33133,19658,17,71.00677155736129,577,231,78401,49248,1797.7017853414375,11.379196410123711,0.6795897200025486,0.42418465185761384,1.5075131424373602,0.3491530300436807,0.1847837080004628,0.3055730302141096,41,440,27,4,49,0,135.87694974003466,213.19480519480518,5.36017758802756,29.46932894760715,0.011548194376610697,84.348173381175,60114.71902740152,5.202271472821399,BENIGN,BENIGN
192.168.1.143,10.0.0.238,45046,48841,17,88.44735190752554,489,4,36283,39729,859.4039093388902,5.573937369153198,0.8115388134242235,0.3967255186066788,0.4957519974760109,0.17910551495703006,0.6036545876479635,0.4848272011364051,47,204,39,3,77,1,74.19836400817996,9932.25,2.5630372221631528,20.101059615071986,0.010627791332665327,108.71258852080805,34235.013986022575,3.1359373850663887,BENIGN,BENIGN
192.168.1.237,10.0.0.242,62747,23315,17,104.26090331101518,781,378,28320,17228,436.8655800355784,11.116343357803533,0.2516943436665257,0.2761206523279332,1.7621289189992977,0.4149986669535041,0.1844403691807507,0.08446619565725626,79,298,10,4,66,0,36.26120358514725,45.576719576719576,6.307242690661872,17.35028568841465,0.015154290341095411,127.1499764813063,17152.058895713148,5.589849143643192,BENIGN,BENIGN
192.168.1.216,10.0.0.49,28795,56595,6,10.824620456234443,826,442,75288,5690,7480.908945251812,117.14036581021139,0.15705574027788374,0.2122305897114374,0.6923167156081834,0.052397714846949016,0.30925512706056374,0.03510878442892348,68,125,16,3,49,4,91.14769975786925,12.873303167420815,2.1013903692481932,12.66710435923594,0.12563950907088917,90.78413946199458,38619.44805967709,3.4357294828163525,BENIGN,BENIGN
192.168.1.70,10.0.0.246,33963,21522,6,57.40012233708062,944,59,13728,34656,842.9250327354061,17.47383035370396,0.2705090559874562,0.3467045617325737,1.0541952271208235,0.34985189875736794,0.054073781063616225,0.4989229207090146,84,239,2,1,87,0,14.542372881355933,587.3898305084746,7.543710230040011,24.544449843780654,0.029268230303312714,98.43294484270486,12925.198972631766,1.9986285038690585,BENIGN,BENIGN
192.168.1.137,10.0.0.61,1766,57631,6,107.0765148425316,132,196,98432,27016,1171.5734321805842,3.063230069472862,0.4158677106640622,0.09110061173055131,1.7304881809524642,0.31046884213789433,0.5787665412858437,0.47791835122158327,11,441,31,3,71,1,745.6969696969697,137.83673469387756,7.352153107379902,9.584519288693054,0.0020546055344025293,94.08818570145816,34034.02999015403,4.987278523630561,BENIGN,BENIGN
192.168.1.227,10.0.0.11,57198,12801,6,19.081489167513944,657,449,99047,3530,5375.733471297218,57.96193317463684,0.6594241447288332,0.12740229160661157,0.8597238740324673,0.09955478858248037,0.8021122794602105,0.001061374839718556,26,392,14,3,65,3,150.75646879756468,7.861915367483296,3.6405372161181533,15.445881758742685,0.02725154181809327,46.04506161568334,27483.197623867392,5.647249788584,BENIGN,BENIGN
192.168.1.65,10.0.0.139,37985,19006,6,89.17876751177941,909,131,94883,34793,1454.1129421066669,11.6619687512796,0.4470872377324262,0.06264880954846662,0.7874877965491345,0.20688779665229926,0.22231161396343108,0.4841049429778521,40,280,35,5,20,3,104.38173817381738,265.59541984732823,1.2799887724963874,29.916996956438325,0.008970745193292001,91.6397454444679,35631.88917889985,1.914901487946226,BENIGN,BENIGN
192.168.1.10,10.0.0.184,10753,62843,6,70.4631313195424,512,499,62443,5627,966.0371136688516,14.347928924918598,0.8791162363213585,0.2397734712296874,1.7847610837825454,0.08415195571219888,0.1830541642913295,0.0946220073105192,37,23,37,1,70,3,121.958984375,11.276553106212425,6.197505111008626,13.460773557680502,0.01050194599845674,56.707787530927746,12125.95871445188,0.6925917607150547,BENIGN,BENIGN
192.168.1.69,10.0.0.131,50761,51619,17,68.8569748706038,362,282,89434,48114,1997.589935638046,9.352719912691581,0.08857657718262522,0.0020520036741627588,0.7252394234142953,0.33389126266253766,0.5885733726737842,0.4294226016760744,74,96,33,0,0,2,247.05524861878453,170.61702127659575,3.7966490641316075,5.958804061320526,0.021493828370781894,59.11595245547177,55152.737909492935,4.691657577495322,BENIGN,BENIGN
192.168.1.198,10.0.0.74,36476,9420,6,84.56084083354216,830,342,94932,12018,1264.769826621413,13.859843261339838,0.19813163915837254,0.08840049176108566,1.307052380082628,0.4502308223573349,0.9885128293395615,0.09490582880926719,0,432,17,7,85,0,114.37590361445783,35.14035087719298,2.294278730289482,9.174527974135277,0.0,80.24053090646663,14403.318873862721,1.5137827446243604,BENIGN,BENIGN
192.168.1.242,10.0.0.4,16053,59150,6,7.274920861492739,37,333,6597,1449,1105.9914125786165,50.85965978798013,0.012340164648346067,0.43666103933776224,1.979891330053396,0.4843184653219575,0.8398508567638323,0.14843912145882665,80,473,49,1,22,1,178.2972972972973,4.351351351351352,2.1041671066628176,28.581428504144256,0.21993366394802216,34.82601133183577,21983.917758885094,0.7333417624420564,BENIGN,BENIGN
192.168.1.182,10.0.0.206,51075,33906,17,63.12999536439834,514,315,9992,7061,270.1251584380268,13.13163410221804,0.8227898141471883,0.4088491440726873,0.8294158646578929,0.09175427814733249,0.8794161333589249,0.3391965048675378,41,100,11,7,69,1,19.439688715953306,22.415873015873014,1.4027539969470335,29.918000558987604,0.012989071126440039,112.05118489689397,33639.33075593504,7.011239300078459,BENIGN,BENIGN
192.168.1.55,10.0.0.148,36469,19192,6,71.95171082526012,965,390,40782,27566,949.914869515584,18.832074796535615,0.5639024817188024,0.34352088626271593,0.8314180049106825,0.28932368323266916,0.6565656514569085,0.49540970498974,22,64,26,0,71,2,42.26113989637306,70.68205128205128,9.779625322759026,26.7428126700485,0.006115212480055846,112.35295364247403,25315.017016591748,6.048158130880824,BENIGN,BENIGN
192.168.1.70,10.0.0.93,6601,44835,6,13.566086791201355,316,401,83458,7799,6726.847719947298,52.85238190168659,0.9224745597463077,0.3631254935641133,1.6673141377415357,0.250761873020613,0.4966233416162578,0.2692207453868843,62,294,33,4,13,3,264.10759493670884,19.448877805486283,1.3604002157991177,27.37572875472127,0.09140439826790986,72.0475774976965,22263.65932026217,7.257965661950158,BENIGN,BENIGN
192.168.1.4,10.0.0.84,3638,46291,6,94.7166134242922,625,103,45677,36417,866.7328468792693,7.686085615612688,0.8805095638592884,0.3462385201106854,1.6835104994087786,0.12505138949245667,0.5708231041223273,0.2756237137157375,34,383,9,7,3,4,73.0832,353.56310679611653,3.3894540687319745,22.715131907997744,0.007179310739858006,44.2063053158021,42719.896628431285,3.170620888035433,BENIGN,BENIGN
192.168.1.14,10.0.0.18,57471,27896,17,57.79696746487884,757,204,12684,36593,852.5879844810868,16.627169939045082,0.11222903549092811,0.4248869697685494,1.6222956815154579,0.47506283853022346,0.009792887744626395,0.018092828373014073,6,210,30,0,87,1,16.7556142668428,179.37745098039215,3.039126719945743,13.433690136944767,0.002076233499152351,121.17770276552147,2206.548789813708,1.162222020405574,BENIGN,BENIGN
192.168.1.160,10.0.0.138,55492,39493,17,3.807030575681656,33,381,15624,42101,15162.736114790523,108.74617152920358,0.7091876059730913,0.1521419761142412,0.5407233793077366,0.4564605607543969,0.1466911726557406,0.07509568844905677,36,349,28,1,92,3,473.45454545454544,110.501312335958,1.4752020861349275,28.850695252875735,0.18912377657252796,68.48158928096069,62412.18730877108,3.4004247490964374,BENIGN,BENIGN
192.168.1.30,10.0.0.177,24575,22552,17,15.528802025263817,974,8,7934,38554,2993.6629963063892,63.23733140537072,0.8173686521759197,0.13157222864067777,1.084555249258704,0.22540937410418227,0.3086673554786606,0.36868545939361996,10,75,24,4,13,0,8.145790554414784,4819.25,1.9710949806953317,8.832684846237592,0.012879293565248619,79.41580684109083,59250.51756088457,6.708930034287969,BENIGN,BENIGN
192.168.1.88,10.0.0.226,34716,45426,6,68.30965944341605,880,303,16140,4264,298.698605237544,17.318194961576875,0.9924950056736485,0.04237660825718158,0.04012753226671304,0.24094064768679568,0.8651536128879351,0.4950701534415416,37,138,40,6,38,4,18.34090909090909,14.072607260726073,6.986132227813408,6.057238489980964,0.01083302136227125,79.35369318380857,57046.80310880697,3.8013349082263055,BENIGN,BENIGN
192.168.1.234,10.0.0.209,4359,21473,17,20.11619648397546,36,102,88823,34233,6117.259796006977,6.860143770713845,0.25041509882773083,0.11379145974254992,0.24054270572690828,0.38191043543255176,0.7220217770734956,0.21688685160384252,50,193,24,0,87,3,2467.3055555555557,335.61764705882354,0.6682670338990839,4.6705171316776966,0.04971118674430322,46.87810610144041,1797.9575490580155,6.382314883375177,BENIGN,BENIGN
192.168.1.119,10.0.0.245,42277,54925,6,37.43324638570035,170,288,15867,31300,1260.0296408707416,12.235113013734171,0.6343501232391872,0.24319238787916833,0.2544082066063554,0.4409167583277299,0.20556857155002592,0.4162533186998559,22,70,34,9,81,1,93.33529411764705,108.68055555555556,5.393528187552663,3.171639292470809,0.011754257043762087,80.52042921621458,55873.75447140416,4.742949927217654,BENIGN,BENIGN
192.168.1.66,10.0.0.90,34643,47938,6,119.27789479744028,201,313,89,45502,382.225055844785,4.309264519405573,0.6101663364464429,0.044356607609647644,1.7740454712096445,0.36087732857349614,0.5020076928839093,0.2361606364565566,62,166,35,1,45,0,0.4427860696517413,145.3738019169329,1.7534168046056497,8.019563449512816,0.010395891058488154,100.42425277232422,38833.019153381596,6.691926285235765,BENIGN,BENIGN
192.168.1.35,10.0.0.157,1026,18157,17,35.230603960439026,226,117,51760,42016,2661.7766787450614,9.735853531922412,0.2577439420145406,0.23443465218263546,0.4938367884823357,0.258948076850439,0.1810228218976581,0.01713090287525632,38,100,3,3,67,1,229.02654867256638,359.1111111111111,7.155804211059247,3.9816854041758623,0.021572153598428668,61.16492200155183,65036.98551813456,7.860262825690821,BENIGN,BENIGN
192.168.1.177,10.0.0.234,10514,9884,6,0.9982228410809191,405,250,86033,10630,96835.09134626604,656.1661114573751,0.5151570105979817,0.2741646604222615,1.8764996604621438,0.38193675461654214,0.5848224851514718,0.37173154956502874,30,257,39,3,61,2,212.42716049382716,42.52,8.140517483492921,14.91736461287381,0.6010681937014123,124.11847839368711,63668.48105480709,3.5242997809382812,BENIGN,BENIGN
192.168.1.125,10.0.0.158,53326,88,6,1.57316407864048,635,391,25892,1465,17389.794473086225,652.1888046710701,0.8908069259088299,0.02086010644825088,1.5816138081529214,0.1184453289179878,0.7176469818893251,0.43325932895583535,90,421,31,4,15,2,40.7748031496063,3.7468030690537084,4.50825195438514,26.82307104608017,1.0,70.42421698363268,36563.26601368973,5.750540736474114,BENIGN,BENIGN
192.168.1.42,10.0.0.152,38721,28030,17,84.9168037035971,893,16,16816,36139,623.6103773387412,10.704595090188192,0.676393566522234,0.192381787758107,0.26332138661689936,0.47805880300219844,0.952444538858039,0.1587819526531786,50,484,26,9,65,3,18.830907054871222,2258.6875,3.855720957219651,17.48459130860756,0.011776232222429255,38.39142565806921,35886.3383040792,3.745802906616012,BENIGN,BENIGN
192.168.1.40,10.0.0.204,12495,12481,6,51.11403975007325,483,9,457,49057,968.6966681190374,9.62553541855973,0.538117632095309,0.06506188512861809,1.0805260226301845,0.07924239177165032,0.3958561877309259,0.3254952977019589,96,78,7,8,73,0,0.9461697722567288,5450.777777777777,7.319826986271826,14.648595095563298,0.03756306504803797,52.22232904533996,32710.630119597354,5.919869635229272,BENIGN,BENIGN
192.168.1.92,10.0.0.136,65082,17605,17,65.75830317970718,706,353,5990,31251,566.331523157253,16.104430144827766,0.040398944730141065,0.33537870165153566,1.0065562348757764,0.10077351357446467,0.6345206918197984,0.13441236959008956,14,482,22,9,24,3,8.48441926345609,88.52974504249292,9.947310328466447,23.756734591379125,0.00425801741317448,33.87774313215789,47854.42680732022,2.644865941523067,BENIGN,BENIGN
192.168.1.162,10.0.0.63,12978,20296,6,67.74432311979552,321,107,14627,11760,389.5086523093397,6.317872558017108,0.5175008879368567,0.1704560797853332,1.4424463586563732,0.14007042731029487,0.5322176776872241,0.11339504705795087,34,362,44,0,5,4,45.56697819314642,109.90654205607477,5.89394081100262,7.684277273483555,0.0100377414473169,69.51602553808496,5607.4213399253385,3.580018839148428,BENIGN,BENIGN
192.168.1.235,10.0.0.15,39294,27378,17,45.074015038448294,94,9,76781,4544,1804.2546227716675,2.285130355308721,0.5894481003211202,0.432396110712518,0.7694328011865277,0.1551176383415794,0.112023134696965,0.18620570683510076,69,462,38,6,51,3,816.8191489361702,504.8888888888889,4.6988209938275896,22.781261387672814,0.030616309614815877,96.50555556781956,52165.66437481273,3.3931531539010935,BENIGN,BENIGN
192.168.1.3,10.0.0.63,40831,23576,6,31.91528390865054,152,132,823,29665,955.278984428408,8.898557844977299,0.16869011042947682,0.2412773196771006,0.8160964511407174,0.2736825826612892,0.9364872044077109,0.021900918332641513,14,287,24,4,69,0,5.4144736842105265,224.7348484848485,4.45324715835182,5.944120333334642,0.008773226044343815,73.54021195278582,61276.83978128781,1.5720762771440135,BENIGN,BENIGN
192.168.1.56,10.0.0.201,46333,7175,6,1.035545936294782,379,48,95382,44639,135214.66802428852,412.34288604117387,0.0336741852477929,0.13332490279441403,0.525348165644244,0.25716634877627864,0.07525644472725038,0.10890007544766854,73,14,10,6,82,4,251.66754617414247,929.9791666666666,4.35972526199073,19.20079727593555,1.0,109.49408486673168,25263.93018226004,1.7458246094680243,BENIGN,BENIGN
192.168.1.150,10.0.0.61,63629,29449,6,80.95162180438261,685,320,96991,9209,1311.8946555095513,12.414822304963266,0.7750392980041049,0.1014731468725047,1.2474807768235254,0.07212303973946325,0.759467118129122,0.31733463385031985,89,254,3,7,95,4,141.592700729927,28.778125,3.0154372660529,25.72374757854096,0.021988441495357825,60.50345009962348,31022.215614746616,4.139709257332979,BENIGN,BENIGN
192.168.1.78,10.0.0.13,58776,34668,6,32.518977679885815,326,241,45547,38549,2586.059156835563,17.435972482945257,0.8660736558991055,0.3222690539459147,1.9380670771759945,0.042062711791223825,0.848125357683443,0.14961816937985167,41,410,27,5,56,4,139.71472392638037,159.95435684647302,1.0664477654398132,21.940935840948857,0.02521604486069684,52.61981564144487,7065.569611346843,4.862134739011732,BENIGN,BENIGN
192.168.1.149,10.0.0.237,27105,15523,17,116.05557160148271,653,107,15548,11259,230.9841710318845,6.548586935659799,0.5058039415062011,0.323336482749364,0.7997574749768712,0.12848776853363836,0.22014082705966273,0.30897328495300763,0,289,23,3,6,3,23.81010719754977,105.22429906542057,9.363869892062262,18.525850264116468,0.0,80.08199662758096,13682.101414894829,0.898979555244444,BENIGN,BENIGN
192.168.1.239,10.0.0.181,2346,9294,17,19.54468599922744,433,262,87457,29134,5965.3554937955305,35.55953777039303,0.9990701216361185,0.019614630035863195,1.5206618703709114,0.23832909312388315,0.21665822842236127,0.3723391882984828,41,490,43,8,60,2,201.97921478060047,111.19847328244275,2.0760937979730114,8.037025943333076,0.041955138088809046,42.571113532695,12235.831175462241,5.94532970508752,BENIGN,BENIGN
192.168.1.152,10.0.0.10,56118,31725,17,0.8325325375670973,660,54,85929,25738,134129.29220318946,857.624138134608,0.3833656018550451,0.28370864510792654,0.40645402247095486,0.43973322481532423,0.8127269992323252,0.20275975022913192,76,135,5,8,21,3,130.19545454545454,476.6296296296296,0.6995425277202028,19.25357864057053,1.0,113.31758669149963,48094.53710644991,3.543471495602974,BENIGN,BENIGN
192.168.1.213,10.0.0.164,40286,43289,17,12.504653928337095,932,232,9318,32148,3316.0453889917662,93.08534299875599,0.11608103332219427,0.16291017342952363,0.1792289587335109,0.4763581598246243,0.28138758078458126,0.19600273355708392,39,492,29,1,56,1,9.99785407725322,138.56896551724137,4.217116823243059,24.31602763416816,0.06237677623627978,112.1214965690331,52435.383486091865,1.9267053689080171,BENIGN,BENIGN
192.168.1.174,10.0.0.68,12494,59693,17,32.56944255328531,260,145,24518,35289,1836.2917910600593,12.434968739099505,0.43672595238651657,0.332753143885822,1.4514904522255658,0.4482518583328405,0.8129486330267025,0.012630259449495657,68,224,4,6,98,4,94.3,243.37241379310345,6.51834016010613,13.7392220223544,0.041756932062161294,120.51260695591778,51925.82216993435,7.988919163370222,BENIGN,BENIGN
192.168.1.69,10.0.0.39,38131,2289,17,10.31246552857186,82,100,89659,35153,12103.022274760013,17.64854384198893,0.985878367606309,0.36880343817759437,0.3991841395019088,0.35566701470228956,0.844797226384033,0.46752926196023686,84,297,6,2,0,2,1093.4024390243903,351.53,1.5463913224821801,24.249530661625013,0.1629096354645132,98.16134764448799,55023.79267698939,3.3929975684374964,BENIGN,BENIGN
