src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,total_fwd_packets,total_bwd_packets,total_fwd_bytes,total_bwd_bytes,flow_bytes_per_sec,flow_packets_per_sec,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_mean,bwd_iat_std,flag_syn_count,flag_ack_count,flag_fin_count,flag_rst_count,flag_psh_count,flag_urg_count,fwd_avg_bytes_per_pkt,bwd_avg_bytes_per_pkt,active_mean,idle_mean,port_scan_score,mean_ttl,mean_tcp_window,payload_entropy,label,dataset_source
192.168.1.244,10.0.0.92,20192,35313,6,25.514155449631687,423,227,56130,23017,3102.0819072865897,25.47605392164306,0.6005694649502009,0.2404871181972493,0.9034194429075495,0.04842434397345666,0.21450282204696353,0.4559442968512625,32,271,4,6,64,2,132.6950354609929,101.39647577092511,6.555664466663986,5.680549363439105,0.02508411463054086,32.22891531208525,16367.316731139501,0.01428412950298874,BENIGN,CIC-IDS2018
192.168.1.173,10.0.0.73,52766,27435,6,32.44772104760287,365,407,88604,14665,3182.6272128171286,23.792117753583586,0.07184306549080006,0.40809100502992346,0.4194493330403816,0.40929477610203946,0.28075188582127225,0.4850072446875639,18,31,27,8,45,0,242.75068493150684,36.03194103194103,0.35490717915509595,13.73819843146495,0.011094769936904263,71.26479368267167,7902.790333396624,0.603988174869392,WebAttack,CIC-IDS2018
192.168.1.46,10.0.0.217,50433,20900,17,107.47077704070756,456,42,3962,23662,257.0373152651222,4.6338178034329145,0.872018845600643,0.08125749082727722,1.4797388627364885,0.12200809880361739,0.7470522299324404,0.15624808487248634,28,429,38,9,61,2,8.68859649122807,563.3809523809524,8.128515070245387,21.311783579871115,0.005210718815105285,72.75870840158058,16715.12669371368,2.174442320969108,Infiltration,CIC-IDS2018
192.168.1.205,10.0.0.190,45387,12561,6,59.211253681952584,970,398,69549,4756,1254.913473021902,23.103716184563112,0.6142583810487476,0.12430696560998278,0.3513953394233738,0.006897540355827655,0.07323983410195062,0.4699625185261945,21,395,16,5,83,4,71.7,11.949748743718592,2.921143708202005,4.346847525588419,0.0070932461970149895,80.4775461826354,38021.57757924826,6.684934365639023,BENIGN,CIC-IDS2018
192.168.1.80,10.0.0.180,59304,63134,6,4.80905685135375,265,77,49243,10790,12483.32092042137,71.1158155478505,0.20916912941919444,0.4688925670921252,1.4657248193853634,0.1981750026203215,0.20289828978077887,0.12518780183632963,51,489,18,3,63,0,185.82264150943396,140.12987012987014,2.091767140955809,2.363065782712336,0.21209980075674711,112.26742369007381,33370.22292105321,3.495204715347449,BENIGN,CIC-IDS2018
192.168.1.249,10.0.0.231,8730,46057,17,8.886731721712398,697,261,98055,6256,11737.83605339896,107.8011613267652,0.242712432550919,0.0754027212647539,1.4111929589257814,0.40033571279152735,0.40854040521671564,0.18149073425951395,98,322,28,5,5,1,140.68149210903874,23.96934865900383,7.870554249479075,15.039946696598738,0.22055352421759897,126.03815643774762,12375.171143271255,3.1744077780409583,BENIGN,CIC-IDS2018
192.168.1.205,10.0.0.52,19217,37574,6,68.72379845842377,951,286,94013,24688,1727.2182659084424,17.999587155363,0.17324207861342192,0.16483262557979242,1.9359006871342834,0.21208531132766778,0.934979202179653,0.11139605490047763,53,245,14,5,27,4,98.85699263932702,86.32167832167832,3.16713704989748,17.485207990134924,0.0154240601331324,43.583266497475385,29640.545276558165,6.260319950900212,Infiltration,CIC-IDS2018
192.168.1.147,10.0.0.210,12585,19401,17,69.36772248029827,694,307,28513,18776,681.714755928897,14.430342588864766,0.16213672995155665,0.158303582861071,1.505190763672496,0.06657112280143018,0.7465304406624675,0.16858901088741313,68,327,48,9,58,1,41.085014409221905,61.159609120521175,9.04706156190568,12.59589713643674,0.019605660260595487,47.15174397698391,31089.53924589908,3.5557832474056204,BENIGN,CIC-IDS2018
192.168.1.167,10.0.0.57,1876,55785,17,99.65017994152086,853,173,59632,19795,797.0582697051956,10.296017534560422,0.11685162567613036,0.04873664073568635,0.7048355674015194,0.2691219256284459,0.3206805180023055,0.24370935026005883,61,434,0,9,61,2,69.90855803048066,114.42196531791907,9.485806285223257,19.264269028171007,0.012242827867605959,109.99558370759381,25878.88205148522,3.9314566582883304,BENIGN,CIC-IDS2018
192.168.1.61,10.0.0.23,44866,26310,6,18.47704025924048,495,449,44462,42341,4697.884443726819,51.0904336817635,0.9182138542936075,0.34508441076978236,0.8484052705933103,0.046456463973033504,0.3921381523840238,0.42181502612951494,97,195,40,2,98,4,89.82222222222222,94.30066815144767,8.953307874867562,22.545450246451374,0.10499517091379364,94.88453699526502,55987.699069162765,4.724806858238832,BENIGN,CIC-IDS2018
192.168.1.88,10.0.0.166,3354,405,17,116.45112943503105,498,457,57476,22745,688.8812533566357,8.200865072182934,0.7404059170922387,0.3565039040000736,1.418176003035583,0.49186157215946497,0.9823173578404811,0.4704333508863947,53,217,37,3,29,0,115.4136546184739,49.77024070021882,6.640210142887454,24.463451050010217,0.00910253086545959,124.05634822321613,63901.27635767623,5.455321192643209,BENIGN,CIC-IDS2018
192.168.1.77,10.0.0.217,49123,57550,6,18.41723081923143,910,309,26706,2123,1565.327615370738,66.18801772995698,0.7992903712224358,0.42330824194702305,1.2216237826206056,0.3131971330152214,0.9573382568047932,0.48974349706979287,35,30,28,5,98,3,29.347252747252746,6.8705501618122975,1.6362663190000841,21.68008251150816,0.03800788548890064,43.72040582548183,8028.71051452331,4.579008354301473,BENIGN,CIC-IDS2018
192.168.1.231,10.0.0.127,16025,34032,6,51.46920328953817,445,300,2971,33385,706.3641493628844,14.474675191862385,0.14787429630758833,0.03159434188376395,0.39086818584457617,0.11916025187916081,0.5612714844148629,0.16269766061321092,31,444,46,0,79,2,6.676404494382022,111.28333333333333,8.212694941039867,3.990525614706396,0.012046038414704266,86.61368331845853,59178.75577371267,6.431137282848643,BENIGN,CIC-IDS2018
192.168.1.217,10.0.0.249,20044,42048,6,39.30389376001651,950,449,18175,40333,1488.6056927906632,35.59443775576225,0.9007329897938028,0.3453878138955606,1.1265839998622533,0.0954959243967602,0.34415226366040885,0.2664994329420093,24,219,5,9,79,2,19.13157894736842,89.82850779510022,8.93084570432323,10.789677663102854,0.012212530466594627,36.6508733294881,58207.26663246739,7.637137853694128,BENIGN,CIC-IDS2018
192.168.1.158,10.0.0.96,5831,19369,6,61.51033647851014,8,29,10593,2437,211.83431510819796,0.6015249162704009,0.655496629756957,0.4407134747254642,1.9180214077109123,0.3634673591191584,0.36660236500513055,0.12207912736450882,50,199,30,5,23,4,1324.125,84.03448275862068,7.58955208108723,22.182623669282002,0.016257430169470295,80.96457421838365,43495.108782145995,2.1341936868022264,BENIGN,CIC-IDS2018
192.168.1.131,10.0.0.87,19991,35874,6,112.29205702613959,971,67,87177,26240,1010.0180102106291,9.243752652588528,0.7846618567375914,0.319504563881585,0.9438486521165781,0.2996226735083851,0.6313932585995528,0.16447401533398287,75,298,13,3,55,2,89.7806385169928,391.64179104477614,6.178005902694147,10.011901145703822,0.013358024064434289,56.32603305408813,57933.250399449105,0.5442799748615403,BENIGN,CIC-IDS2018
192.168.1.13,10.0.0.36,20703,38594,6,63.07712597992384,356,451,8288,32703,649.8552266481925,12.793861284308539,0.7714161470002049,0.3502348712662016,1.3014334403645609,0.29761804202602565,0.08531487206460733,0.04022194142348883,72,215,14,2,54,2,23.280898876404493,72.51219512195122,0.9871903575393685,29.453743310400945,0.022829194856758734,52.82066748850349,21691.804371647053,4.318865961279786,BENIGN,CIC-IDS2018
192.168.1.168,10.0.0.104,24297,29336,6,83.13860960212718,885,351,50216,4331,656.0970920856531,14.866738882392566,0.1548191989594571,0.46546717138974664,0.5316102973280618,0.2820442538769538,0.7591249114448019,0.12896020500434405,43,100,24,1,53,2,56.74124293785311,12.339031339031338,1.0624535645616906,19.988873441983788,0.010344171067036898,106.41166940063741,42693.151873604016,7.70586784599439,BENIGN,CIC-IDS2018
192.168.1.161,10.0.0.129,46102,53780,17,117.85849796803986,820,2,52487,14241,566.1704599196139,6.974465262767093,0.6400397475523012,0.20852942676156874,1.444150920938526,0.4011170414997864,0.45803394688913585,0.472511695286527,15,14,49,0,32,1,64.00853658536586,7120.5,7.6121139492470045,12.720967199409435,0.0025454252783821507,94.39030649334721,7806.009414276631,7.349723052657751,BruteForce,CIC-IDS2018
192.168.1.95,10.0.0.23,23019,46055,6,56.81458640889688,768,292,15561,13446,510.5555075458166,18.657180611527068,0.5225236505670515,0.16231796805754653,0.40439580101456396,0.45736889391148505,0.09783044764339145,0.22008379508015646,28,31,32,4,96,4,20.26171875,46.04794520547945,4.833058700231532,18.277859449112253,0.009856623719297318,90.79102690690486,62881.994176235814,1.6910165727709936,BENIGN,CIC-IDS2018
192.168.1.230,10.0.0.203,13240,7050,6,52.27052585911031,265,215,32448,47096,1521.7753923961368,9.182995428318234,0.6481578012357486,0.005106482009368831,1.8809954998533807,0.43813605866098343,0.791165295524391,0.0053523394366421576,79,189,43,9,10,4,122.44528301886793,219.05116279069767,7.605851648314099,27.91117408174732,0.030227359951547524,116.29966635635834,45306.39333422063,0.4517485334815552,BENIGN,CIC-IDS2018
192.168.1.208,10.0.0.10,39668,52922,6,91.0777751863489,589,188,49311,22671,790.3355110807422,8.53117018295875,0.03851940223092381,0.31363914599450327,1.9048707127368414,0.23331965333167862,0.9515110249986085,0.12452939482774135,93,431,43,1,64,3,83.71986417657045,120.59042553191489,3.1066415113951598,26.604970589432394,0.02042210622947654,44.14098478172015,65009.70024790997,1.035812418565837,BENIGN,CIC-IDS2018
192.168.1.190,10.0.0.114,3262,12131,6,71.09828288911736,423,462,18152,20034,537.0875139073848,12.447558000524683,0.739380901789922,0.33129089065300543,0.3602654314099373,0.4741931664229333,0.6695387037981949,0.22519978556435277,98,223,14,3,87,1,42.91252955082742,43.36363636363637,7.964112408406867,2.408119338439386,0.027567473085907776,84.48312938706106,49989.92800500366,7.240870528614493,BENIGN,CIC-IDS2018
192.168.1.118,10.0.0.187,13601,11241,17,117.17080902328787,32,468,83551,18093,867.4856890319679,4.267274453150052,0.6425647073562866,0.052559015860249456,0.0802202888149422,0.025939752123638877,0.5071645475241698,0.20024412596422408,84,76,8,0,17,3,2610.96875,38.66025641025641,8.106722038730213,27.38683429734792,0.014338042162584178,39.22712652963514,1203.9457682229654,1.4872847904625957,BENIGN,CIC-IDS2018
192.168.1.100,10.0.0.250,54196,8965,17,37.412412201015876,462,95,17893,31598,1322.849746605116,14.888107107535705,0.33910372217200213,0.18712509030385616,0.4258760917703116,0.12381068231839447,0.2875298032963827,0.09591893695109532,12,413,13,9,22,2,38.72943722943723,332.61052631578946,5.365269468741499,12.900663816678843,0.006414983313839442,60.02139947554619,39306.14128276535,4.8805672411026,BENIGN,CIC-IDS2018
192.168.1.107,10.0.0.212,52146,33366,6,116.9827037105273,35,207,48865,23866,621.7243891026167,2.0686818847923614,0.9510952414340331,0.3168278199413688,0.8658157012121621,0.2972663840764671,0.016060312354225295,0.012115603275740358,67,418,8,9,66,4,1396.142857142857,115.29468599033817,3.448559943174404,8.467776342947161,0.01145468481661886,88.60522229911257,32809.8264782144,4.859188861644724,BENIGN,CIC-IDS2018
192.168.1.131,10.0.0.232,45497,27544,17,112.39441393101208,811,8,98350,8915,954.3623766376812,7.286839010546412,0.3103950567442559,0.32542356523608706,0.09726508839506057,0.35039512603379425,0.989652216239826,0.4435014755985833,78,451,11,0,77,4,121.27003699136868,1114.375,3.061046889344219,13.914556006723457,0.013879693353421738,115.76700078192633,7515.065016444125,0.8912338960391217,BENIGN,CIC-IDS2018
192.168.1.249,10.0.0.225,43341,18532,6,108.39020795586627,610,88,4975,26987,294.87903568756053,6.439696105059673,0.08962248025025178,0.4400367939578538,0.1249566038635823,0.4218425492039766,0.9339415002071659,0.2689496028489455,9,60,13,9,40,2,8.155737704918034,306.67045454545456,2.060123023189587,1.9917468742789792,0.001660666617350632,124.10484022522719,21370.643631152598,4.701794663945533,BENIGN,CIC-IDS2018
192.168.1.62,10.0.0.116,8309,6779,17,16.395889039994692,814,153,24775,25272,3052.4114842397225,58.978198598513636,0.23757588603232588,0.43542227796065835,0.0724634465206864,0.343487073122997,0.3840155190282342,0.11688897892163365,90,123,29,4,96,4,30.436117936117935,165.1764705882353,2.377699546174429,8.216293115780164,0.10978361683280717,113.09726635255308,49168.749217790086,3.3478706392903463,BENIGN,CIC-IDS2018
192.168.1.126,10.0.0.18,26702,5605,17,58.356182655282424,243,133,63128,6587,1194.646339562949,6.443190470855179,0.3617332898461214,0.44548714582668625,0.21471586446210666,0.10259129876950443,0.07701346299642889,0.487993098891626,0,356,9,6,54,4,259.7860082304527,49.526315789473685,2.830363506878765,19.0258898764269,0.0,36.19737488220428,48607.950888140855,0.8684763363276069,BruteForce,CIC-IDS2018
192.168.1.126,10.0.0.135,56891,2626,17,116.45394144668109,385,411,4128,44139,414.47287571712843,6.835320385995281,0.22897679560542963,0.4366577534583247,0.670011622958933,0.17897663560319002,0.6030078935029457,0.14976277873689678,36,372,31,4,47,0,10.722077922077922,107.39416058394161,4.837764924824641,17.37595195305269,0.006182701856679148,76.82741057799294,45816.49761160744,6.098619552143383,Infiltration,CIC-IDS2018
192.168.1.105,10.0.0.229,56269,56551,17,104.31309826219022,153,109,19958,29438,473.5359300309872,2.5116692377544467,0.5965830168395039,0.332608979003308,1.1643595310264772,0.16848281070451374,0.25131056490511483,0.0774678024428235,14,344,24,7,92,0,130.44444444444446,270.07339449541286,3.2825433730392906,4.535167586782899,0.002684226666302462,53.89860400444172,41084.06430811736,3.7975768275143134,BENIGN,CIC-IDS2018
192.168.1.117,10.0.0.207,7654,16536,17,85.72603548609241,508,489,88978,10576,1161.3041409823616,11.630072408536217,0.8329811552290985,0.0571521491686656,0.5154288436256343,0.43566184999536567,0.3020922101198785,0.3695178566093089,31,335,24,4,51,0,175.1535433070866,21.627811860940696,0.39233694323728147,18.353690391865708,0.007232341919049603,103.64182906750622,33234.63218143346,0.28917533170411236,PortScan,CIC-IDS2018
192.168.1.209,10.0.0.52,38015,56074,17,24.390094678474295,55,458,58631,10276,2825.2042851155684,21.03312868452097,0.048394274137095926,0.45947028323330663,1.4968539924382003,0.35474989156665226,0.35032201909145977,0.009373366912972735,62,235,5,6,30,4,1066.0181818181818,22.436681222707424,0.524410585837652,27.598615548228093,0.05084031105030411,51.63190607747225,4428.89400273467,3.440026501589017,BENIGN,CIC-IDS2018
192.168.1.211,10.0.0.166,60216,47911,6,15.506828992971787,277,358,85184,34402,7711.8281277365195,40.949700308670664,0.523172697678818,0.17386486172854124,0.47784350794753705,0.46626163778812496,0.6618826303257167,0.4225218261854129,99,496,44,1,79,1,307.5234657039711,96.09497206703911,4.485423843278526,3.6943948843750563,0.12768567970262665,47.389025943412555,40950.852911978705,3.489947704450218,BENIGN,CIC-IDS2018
192.168.1.133,10.0.0.148,17691,2345,6,96.35974405535069,939,297,24120,47068,738.7732366651825,12.826933198266078,0.5509036544042666,0.0625123166820763,0.3996987998382562,0.44348522729249984,0.5036625872461244,0.19006675557837116,63,89,39,3,45,3,25.686900958466452,158.4781144781145,5.708394495379446,27.13209517095552,0.013075999862310079,118.61108104075127,29172.915686385393,6.9283780630192755,BENIGN,CIC-IDS2018
192.168.1.123,10.0.0.29,26203,3215,6,79.94350106961718,447,152,75173,20713,1199.4220758045062,7.492791683946553,0.22746661438279142,0.2725137681911113,1.8671294551465567,0.14570100332195388,0.1709078197465538,0.4235183141832312,82,389,18,8,71,1,168.17225950782998,136.26973684210526,9.062866213206204,15.807682021828533,0.020514488082925456,93.41307378188995,34069.87351413515,0.34211776813372197,BENIGN,CIC-IDS2018
192.168.1.243,10.0.0.129,23657,32384,17,82.49911493830994,508,438,81438,36448,1428.9365417817048,11.466789682621284,0.43072008231781184,0.4123989127898971,0.05053635021041546,0.43098866997106766,0.15182338398111447,0.4231268451775558,99,489,11,6,34,0,160.31102362204723,83.21461187214612,6.634970831427128,16.358970337499127,0.024000257475253854,117.63631881480262,21031.454507227445,6.416604912728116,BENIGN,CIC-IDS2018
192.168.1.95,10.0.0.216,50351,43270,17,5.552211844025305,658,93,54382,6028,10880.34853443259,135.26140952423233,0.8211612401136106,0.25647978585940007,0.7861628292152387,0.0314809140017095,0.13749460478140824,0.0126923768234516,49,159,9,9,50,2,82.64741641337386,64.81720430107526,6.34549371524077,22.158383061823987,0.17650623346704086,73.28124319378827,49831.88487092506,2.880903221134094,BruteForce,CIC-IDS2018
192.168.1.237,10.0.0.83,31813,11557,6,118.87144388904632,540,332,68858,33737,863.0752403054965,7.33565582675952,0.5119943430802443,0.39395662259329034,1.7635086227095942,0.3057349022199725,0.9797667453885335,0.4768874644542972,35,338,1,2,6,0,127.51481481481481,101.61746987951807,1.0063258584351789,10.203675429152923,0.00588871453982989,71.66476538330053,33034.78112502328,1.7003989765573424,Infiltration,CIC-IDS2018
192.168.1.170,10.0.0.28,26848,55358,17,70.91974843608266,703,36,34322,4361,545.4475072604573,10.420228727489542,0.7249949600800413,0.3019680366334381,1.8064478474237247,0.37573467778072067,0.07749053989157592,0.4100178846781933,49,275,5,8,1,2,48.8221906116643,121.13888888888889,0.37068292983681966,2.842980605118814,0.013818435930906293,78.6532607590139,41420.40587722085,5.643056692466929,DoS,CIC-IDS2018
192.168.1.24,10.0.0.64,7442,58735,6,91.91471372294252,206,185,29504,48075,844.0324389612473,4.253943510922385,0.804482379094275,0.053956613976069066,1.2364427225427987,0.01667531924970352,0.7254473803575344,0.2951211329638679,86,326,2,6,84,3,143.2233009708738,259.86486486486484,4.858015703582995,16.764305580727257,0.018712999587689263,57.43089704980021,6506.194376337259,1.3902555686603346,BENIGN,CIC-IDS2018
192.168.1.29,10.0.0.136,21929,34497,17,13.266889811002196,773,117,82017,36647,8944.372169398155,67.08429878281837,0.5134982618496893,0.06699344773589246,1.8614854163252779,0.4419576018539435,0.515482557607586,0.38084002628106683,65,450,32,8,63,2,106.10219922380337,313.22222222222223,7.249534995523133,26.401951294225793,0.09798830159288077,111.15770327383842,28055.41370870279,7.131847286011793,Infiltration,CIC-IDS2018
192.168.1.200,10.0.0.50,62468,27763,17,50.99421477817204,403,453,38026,23639,1209.2548197525255,16.78621788223728,0.7436348265867083,0.14351370429520305,0.6116805588371064,0.42825680156146995,0.8209691957274143,0.357907670357947,56,392,33,8,73,2,94.35732009925559,52.18322295805739,7.460874596915945,3.557935651816838,0.021963275733768405,104.74153431372876,1750.2704427402653,2.38971438674527,BENIGN,CIC-IDS2018
192.168.1.211,10.0.0.176,62784,60451,17,1.4566739248116098,677,204,1062,38006,26820.003663519015,604.8024784365787,0.08620377168492056,0.31843296869315746,0.5506231239157012,0.47504637258863,0.49237234873545427,0.2573516615113948,27,202,11,2,78,4,1.568685376661743,186.30392156862746,4.164221792562663,17.25282971383083,0.3707075350235556,78.58486104045754,23262.197204058117,0.8138775309559847,BENIGN,CIC-IDS2018
192.168.1.231,10.0.0.57,6019,14893,17,83.11025052937009,470,114,47478,30634,939.8599992475805,7.0268107276805996,0.13073035152787865,0.37942536916474096,0.4894352311918537,0.13599975240988574,0.5533472193948424,0.1619104096863287,78,14,44,8,72,0,101.01702127659574,268.719298245614,3.224207920157364,5.705073917835602,0.0187702478342153,67.1675588784769,46466.68582985632,5.4697259490199635,Infiltration,CIC-IDS2018
192.168.1.117,10.0.0.52,27547,19814,17,78.2353424884662,220,113,65888,1555,862.0528504741031,4.256388345830944,0.650091327590966,0.1571552810310447,0.4433003708533636,0.09393348371072739,0.9755524014080768,0.3093955578553379,1,482,15,8,91,0,299.4909090909091,13.761061946902656,1.8573379930918208,6.68325033554487,0.00025563893968954615,67.8001347299356,36497.300134226774,1.8172052890232617,BENIGN,CIC-IDS2018
