src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,total_fwd_packets,total_bwd_packets,total_fwd_bytes,total_bwd_bytes,flow_bytes_per_sec,flow_packets_per_sec,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_mean,bwd_iat_std,flag_syn_count,flag_ack_count,flag_fin_count,flag_rst_count,flag_psh_count,flag_urg_count,fwd_avg_bytes_per_pkt,bwd_avg_bytes_per_pkt,active_mean,idle_mean,port_scan_score,mean_ttl,mean_tcp_window,payload_entropy,label,dataset_source
192.168.1.20,10.0.0.96,23045,27186,17,27.07638178718321,626,232,35166,41518,2832.1361621625124,31.688133471590366,0.7415416099858535,0.438961092114181,0.7328022633706324,0.29446978258578344,0.39838390910187466,0.02131420227273112,39,265,30,2,44,4,56.17571884984026,178.95689655172413,6.521777487787607,4.281768264049396,0.02880739406508215,77.57618258077937,28520.217390119386,7.84541949208896,BENIGN,CIC-IDS2017
192.168.1.98,10.0.0.235,10885,39154,17,59.81240930616424,357,447,74353,42431,1952.5045279853707,13.442026651769403,0.48812846083276745,0.02431436153657818,0.05162804249076247,0.19999101074504397,0.476323168392888,0.3117148905799941,28,43,15,8,30,1,208.27170868347338,94.92393736017897,8.849702571291933,29.930346022652923,0.009362605628098092,48.720148975682896,17878.62003878714,1.382997066236328,BruteForce,CIC-IDS2017
192.168.1.237,10.0.0.75,60988,45433,6,100.6343704024045,820,209,1916,29913,316.2835905141162,10.22513477140424,0.8100338341082967,0.4941156609844008,1.5472622527608189,0.45312812325756874,0.5909789832875416,0.2984156555918154,92,180,26,5,43,2,2.3365853658536584,143.1244019138756,8.585459262075872,10.513532874398535,0.018284011641772402,127.44933230225523,45661.329697177236,2.511397792218694,BENIGN,CIC-IDS2017
192.168.1.9,10.0.0.58,8528,50397,17,63.47068967655557,298,34,94417,9644,1639.51267160151,5.230760870755627,0.03805798939011084,0.13596325492989542,0.3692110341966497,0.4800387896568011,0.5931781873378416,0.49612791665287576,86,267,46,7,40,4,316.83557046979865,283.6470588235294,6.535974669775387,11.18984181876347,0.027099122583432767,74.49879325089849,28912.162403669157,2.3705315540575755,BENIGN,CIC-IDS2017
192.168.1.223,10.0.0.42,59626,19501,6,31.72117455244568,528,259,39510,25632,2053.5809571710074,24.80992621186919,0.6282788099732235,0.015414101756483903,1.8048292903558254,0.22300759082754576,0.35455111900936137,0.33852124075803663,75,379,10,9,73,4,74.82954545454545,98.96525096525096,0.26410761887794076,23.663845295668704,0.047287025816777364,87.20402404646147,33028.95928425822,6.2262863190927185,WebAttack,CIC-IDS2017
192.168.1.122,10.0.0.232,54508,7189,6,75.82845080193908,859,22,25701,21920,628.0096651899717,11.618330464130636,0.6986618713277493,0.22736408758194396,1.1713151354527593,0.10451841092178817,0.1208055938341877,0.024369759260776513,99,243,25,8,92,2,29.919674039580908,996.3636363636364,8.5730638368603,3.8607405463245184,0.02611157130417555,36.862902148253,17711.883078540523,7.817713914136048,BENIGN,CIC-IDS2017
192.168.1.192,10.0.0.214,61452,5699,6,58.14172811617606,619,359,19511,13739,571.8784266879962,16.820965452657454,0.11799934607546966,0.16648915699895184,0.12572220496740968,0.4010478126247925,0.9725719905523544,0.1405140661060418,90,56,11,4,22,2,31.520193861066236,38.270194986072426,8.859484834171402,4.420808216919209,0.030958832121455435,88.23066475998363,34295.65110620709,3.1597608969406785,BENIGN,CIC-IDS2017
192.168.1.28,10.0.0.10,18218,52314,6,29.44477485285342,33,179,89407,9857,3371.19235912176,7.199919206699439,0.2773734377132088,0.09054207012549378,1.7303823936190241,0.31525165099981955,0.5397008202083241,0.2231851031365995,97,486,16,9,80,1,2709.3030303030305,55.06703910614525,4.1648686210969,3.4557936387813117,0.06588605311790996,91.80056399918871,4321.869057741171,5.87363910889846,PortScan,CIC-IDS2017
192.168.1.88,10.0.0.70,59482,26488,6,12.54598695541997,773,485,74554,43859,9438.316843526178,100.27110696592376,0.1107920208034857,0.0806700250640572,0.6310343505565597,0.3952185691231654,0.41601069948296826,0.19961154598476652,49,329,20,8,74,1,96.44760672703751,90.43092783505155,9.540494927977376,26.499872880112445,0.0781126270481759,35.79747577040057,26353.04545487787,0.39998164031685235,BENIGN,CIC-IDS2017
192.168.1.33,10.0.0.7,36993,34729,6,101.60614294353306,783,336,30563,32855,624.1551756889752,11.013113652211725,0.6575468842726672,0.05880756334490708,0.13377478404606347,0.021833171849536807,0.2053218418566956,0.4474627251511064,0,368,17,7,55,4,39.03320561941251,97.7827380952381,3.159944416074859,6.135726245473142,0.0,91.75166373641511,55260.95280156152,7.59923770053671,BENIGN,CIC-IDS2017
192.168.1.252,10.0.0.203,11403,29185,6,17.45489609813874,730,337,42669,1526,2531.9543440142634,61.128980315945675,0.0672551975943983,0.31163336367598077,1.822416494838451,0.08078285694786562,0.7862735297901281,0.06439852392820808,64,187,25,3,76,1,58.45068493150685,4.528189910979228,3.4735511057753383,9.958945848834436,0.0733318601728308,106.54523238313695,14682.057065654164,3.7559449351607874,BENIGN,CIC-IDS2017
192.168.1.51,10.0.0.211,46841,7560,6,58.10985621300768,624,82,82117,39885,2099.5061414846573,12.149401943313782,0.35854545665525717,0.06189868046747328,1.1198317506656876,0.3809689628531436,0.40059916161878817,0.32535557663050313,94,293,24,4,32,2,131.5977564102564,486.4024390243902,1.7684259338842494,10.675415719230354,0.03235251508984407,51.05120747200215,14837.716269494455,6.651753681664764,PortScan,CIC-IDS2017
192.168.1.104,10.0.0.156,29132,10013,17,51.451655599832506,536,74,45004,17926,1223.0898941219855,11.855789534632308,0.9456322782329727,0.3385263556468924,0.43194533242108396,0.30262863514623306,0.4309145258468454,0.39580756889674873,88,402,26,6,80,3,83.96268656716418,242.24324324324326,0.8931497655942916,20.567701738018876,0.03420686816549649,90.19675480703407,4351.472544670722,1.9958332029905286,BENIGN,CIC-IDS2017
192.168.1.229,10.0.0.97,19285,39886,17,101.0077497041766,847,200,52881,27840,799.1565027080516,10.365541288330546,0.2987571779992384,0.1237547221148177,0.6895680057820658,0.06376667365351757,0.4587484050452509,0.23293607693795035,80,136,26,7,80,3,62.43329397874852,139.2,6.670081810955745,10.304114429731156,0.015840368730973137,42.281637458429636,42607.93165151469,6.306436623120348,BENIGN,CIC-IDS2017
192.168.1.92,10.0.0.179,39485,1473,17,42.044426848212595,731,137,38316,116,914.0807208229033,20.64482893615425,0.3792311938672369,0.342229278426,1.4260677165912754,0.1260150135440137,0.45114317010045174,0.08051827500475395,3,317,7,0,72,4,52.41586867305062,0.8467153284671532,6.999069354477275,17.13778927984571,0.0014270619080290956,112.0186249709838,24207.039469514042,5.037664881376061,BENIGN,CIC-IDS2017
192.168.1.216,10.0.0.83,48515,7821,6,23.908872073262653,233,112,88121,25045,4733.222029597699,14.429789868080572,0.35107982038850144,0.3336276234876867,0.28787554820485844,0.2121524817072763,0.4911428604960436,0.22912223069087928,53,8,15,3,32,3,378.20171673819743,223.61607142857142,4.210111606257124,2.0026999911896333,0.04433500655120408,100.90052251723918,28765.648901436776,3.2587964357668477,BENIGN,CIC-IDS2017
192.168.1.5,10.0.0.70,2276,39286,17,65.17857829648777,428,453,51984,47503,1526.375729575571,13.51671090450087,0.6559128596962088,0.3144772590129029,1.904819565875738,0.4404924794894215,0.9771517895855973,0.027125827559293863,43,294,44,9,51,3,121.45794392523365,104.86313465783664,3.7920220906518187,27.76366423336116,0.013194519157628546,32.107253861033215,13265.66693093485,4.333980736035804,BENIGN,CIC-IDS2017
192.168.1.149,10.0.0.228,57865,13508,6,40.485860263387906,720,248,99882,33193,3286.950039699221,23.909582103541958,0.7710422773689011,0.07988806388598735,0.6665654690462096,0.4965603145750057,0.8668067082233013,0.48308147818012054,89,49,30,2,59,3,138.725,133.84274193548387,8.201539924599475,11.2869238212588,0.04396596709122384,58.19764567890839,48620.78820287738,3.94918758601853,BENIGN,CIC-IDS2017
192.168.1.107,10.0.0.39,10997,44845,6,112.96269443748889,407,190,19377,22225,368.2808754444295,5.284930595652239,0.8493511880909328,0.36125163337732596,0.861047272693608,0.3059031593904259,0.08434101278440755,0.31426418866927813,10,4,7,0,3,3,47.60933660933661,116.97368421052632,4.430738183694016,5.556558551131216,0.0017704960119437985,121.1462024187478,65487.991792933935,3.569520613559072,BENIGN,CIC-IDS2017
192.168.1.5,10.0.0.244,33573,52030,6,52.63652787494791,576,61,7087,4716,224.2359151812059,12.101862066460066,0.8593516598092341,0.17408894312332543,0.40514691009116366,0.3193372191919837,0.7598731296636003,0.36410264657874714,46,165,36,8,69,1,12.303819444444445,77.31147540983606,2.4401642056061097,8.6155021631668,0.017478356516708416,58.73067055932344,49566.212731809625,3.8836353105160644,BENIGN,CIC-IDS2017
192.168.1.101,10.0.0.45,24232,28576,6,43.32706175877577,894,19,42098,21706,1472.6131293008043,21.072280531810456,0.5182041130565752,0.16424836221050998,1.5886814735436177,0.3175728222989329,0.9607592513928708,0.2193734230822363,86,146,25,9,21,1,47.08948545861298,1142.421052631579,0.5445552470339319,5.0072727960106445,0.039698053137693305,48.69215985584671,44585.796312240695,3.05893040616011,WebAttack,CIC-IDS2017
192.168.1.113,10.0.0.252,23546,42951,6,36.735430999789415,580,182,25323,41870,1829.1060747425336,20.74291710377287,0.1600130284394074,0.145364562130561,0.5748158439844695,0.17551946951540412,0.009839156925859951,0.10584207643283645,35,192,3,2,96,0,43.66034482758621,230.05494505494505,5.753617648557229,9.521822230585606,0.01905517319244227,45.91916085293979,52337.733097077544,0.9118399827829657,WebAttack,CIC-IDS2017
192.168.1.12,10.0.0.194,11045,52681,6,42.309436466756445,422,440,73600,22829,2279.136950353064,20.373705536761154,0.4596895559217818,0.43832468730099483,1.4902292277457676,0.12025210092681732,0.8764651171550272,0.17807411819140348,44,304,23,1,75,3,174.40758293838863,51.88409090909091,4.4578273628319005,25.671614962347263,0.02079914254332925,102.72738225383213,24777.42394038166,7.8975004828026965,BENIGN,CIC-IDS2017
192.168.1.106,10.0.0.205,22905,36228,6,52.389105800637005,222,396,80689,49822,2491.1858678529516,11.796345643916023,0.5845977301608969,0.027866073589833274,1.0097360525423194,0.379773034500803,0.39668055355095744,0.18224071561076416,42,232,15,3,8,4,363.463963963964,125.81313131313131,1.5178022099742188,28.032368563263038,0.016033867865516926,108.54061157485611,61029.060089498504,7.261385482875405,BENIGN,CIC-IDS2017
192.168.1.76,10.0.0.72,60265,43105,6,29.869280013595386,642,193,7052,18274,847.8945588401376,27.95514319795921,0.5397483430560365,0.1389845399603705,1.8218376028748349,0.3583048152265857,0.6380863833051843,0.140578505231616,43,8,15,1,30,1,10.984423676012462,94.6839378238342,2.502327476163702,11.845620001493131,0.028792123533227448,59.79275056186192,50534.80463708026,4.696169187468547,BENIGN,CIC-IDS2017
192.168.1.48,10.0.0.224,33950,39843,6,4.7881112681595726,937,196,38324,11290,10361.914588311218,236.62775080736506,0.2585832926997981,0.4438418554328504,0.4888462607893048,0.2005576313783238,0.15821319037560558,0.22681622559835027,61,66,26,8,67,4,40.900747065101385,57.60204081632653,9.844771513348842,4.207199695624533,0.25479775462046367,32.57888416085717,45209.38411818406,7.758355669988785,BENIGN,CIC-IDS2017
192.168.1.228,10.0.0.254,3391,52004,17,9.039900975711943,964,10,98276,2104,11104.10393539676,107.74454306710943,0.698221981302255,0.21842507170981204,1.9994050805106327,0.03420120682243528,0.3910096648337082,0.3817965179857067,62,175,17,2,28,1,101.9460580912863,210.4,8.117147029133958,6.749088640336668,0.1371696441511455,120.3674455096499,28264.10672210824,0.7899833701863077,BENIGN,CIC-IDS2017
192.168.1.100,10.0.0.192,48678,52847,6,45.27082814611359,782,264,46044,2934,1081.8887571908638,23.105386908849756,0.9963652236069456,0.12944615918556057,0.5252075392412685,0.03177786579860571,0.9828422413707717,0.4093869707134748,64,452,25,7,14,1,58.87979539641944,11.113636363636363,6.697995355545519,10.675098725596486,0.02827427843530372,86.40748909347116,49358.728749186324,4.900814362041987,BENIGN,CIC-IDS2017
192.168.1.102,10.0.0.178,40465,48619,17,96.17931573176016,935,331,70456,12576,863.3041248866083,13.162913359987067,0.7956386809652182,0.34681415904031326,0.5898387747121856,0.3858935483775447,0.20409255307225296,0.34182149629734604,83,42,19,5,4,4,75.35401069518717,37.99395770392749,2.780309833322496,11.695694587320501,0.017259428260330594,34.229934835884464,45714.88182139645,3.7249612722107948,DoS,CIC-IDS2017
192.168.1.109,10.0.0.238,47102,7116,17,116.81818823637192,273,422,1197,1807,25.715173684440774,5.949416015541391,0.2831125430158708,0.3911569063157945,0.9012533582209682,0.4409607960810696,0.19569996265075293,0.15233436116171645,78,394,41,2,95,2,4.384615384615385,4.281990521327014,3.2005296091650233,5.339082356495432,0.013354084869416647,55.05327796753132,40818.849802958415,6.6857820120520755,BENIGN,CIC-IDS2017
192.168.1.44,10.0.0.249,44972,43145,17,23.975018724258263,303,241,49393,36429,3579.6426683564628,22.690284677424387,0.8743928876598356,0.17801125277339985,0.2597290652190094,0.4834545663915042,0.28485730443762725,0.41218317657077047,94,112,22,7,32,2,163.01320132013203,151.1576763485477,4.901097611100343,21.689943716002748,0.0784149543999225,102.89700167683623,29902.21158466319,3.647989107736289,BENIGN,CIC-IDS2017
192.168.1.89,10.0.0.30,3274,34253,17,118.77228289680185,964,363,85855,8739,796.4316058670883,11.172640347015943,0.8622947719194191,0.3957267569538501,1.940960567087662,0.41916981776938933,0.17440186143118405,0.22117136946448032,9,302,41,6,5,4,89.06120331950207,24.074380165289256,4.959937932799681,27.743288684373585,0.0015155050960534058,99.76091585014942,25838.63689830168,6.575030832143968,PortScan,CIC-IDS2017
192.168.1.78,10.0.0.185,22407,55088,17,108.48542831275147,67,193,10068,48944,543.9624557675612,2.3966352351990428,0.39575586000469776,0.11416444416872072,1.8660285576102742,0.17441051511292616,0.0728788264863365,0.016769228607546323,88,70,47,4,9,2,150.26865671641792,253.59585492227978,6.386751441172007,10.639550562147262,0.01622337697673198,109.1865683059615,55346.32174654387,0.6607572051881565,PortScan,CIC-IDS2017
192.168.1.200,10.0.0.133,28759,15573,6,19.475481053702122,759,229,50372,5026,2844.4996992497554,50.73045421962451,0.4188774140202247,0.06195747035969927,1.1337686169766406,0.28347174979044515,0.34074427216236003,0.4379069529454823,4,32,9,7,91,0,66.36627140974967,21.94759825327511,4.915281544284367,6.509733792404942,0.004107729086609272,127.13098435135112,42367.49850330653,2.7667180192789713,BENIGN,CIC-IDS2017
192.168.1.194,10.0.0.15,31659,4960,17,118.51891992029257,501,88,2227,33316,299.8930468139914,4.96967066858287,0.8487961087997957,0.11649301368729281,1.0345931459611073,0.20623272570353496,0.07530942426815712,0.36495137450846504,26,412,7,1,36,3,4.445109780439122,378.59090909090907,6.525431381442609,21.86395017160775,0.004387485140344809,101.56325788660418,40450.090907029546,6.052243789306081,BENIGN,CIC-IDS2017
192.168.1.101,10.0.0.125,36302,23278,6,55.25157065612027,500,211,21335,11151,587.9651856811331,12.868412455189485,0.6539256306167536,0.2146981786095301,0.2835621362739701,0.24671191086594635,0.4814129884551578,0.2718684535492738,48,46,13,6,99,0,42.67,52.84834123222749,5.640767596536801,17.15289915838823,0.017375071669454158,82.02555776303033,13698.690236846433,2.151162952162907,BENIGN,CIC-IDS2017
192.168.1.15,10.0.0.88,24547,21180,6,20.22193517674948,802,301,37806,15498,2635.949504045844,54.544730282203325,0.4962326579011256,0.08485449759152716,0.3979591192710462,0.3177765713504664,0.7904052559898836,0.023901571013372952,11,271,42,5,69,1,47.13965087281795,51.48837209302326,6.210328320426928,10.332950679825426,0.010879275305607193,35.15060908763918,57873.30064830466,4.562174400231393,Infiltration,CIC-IDS2017
192.168.1.78,10.0.0.219,26496,34810,17,14.3260074104816,578,405,70338,25638,6699.424148683555,68.61646597228406,0.9743519155602834,0.21078720518670613,1.7139694627525948,0.21556311429510905,0.6043742305953129,0.20893647060552828,96,490,41,9,50,0,121.69204152249135,63.303703703703704,3.5935817968926926,6.067678919380477,0.1340219884707888,35.69060840705955,29268.139859616036,2.0490171806127355,Infiltration,CIC-IDS2017
192.168.1.190,10.0.0.231,65039,47943,6,3.818231111667335,87,56,86409,6316,24284.805525957043,37.451897440947505,0.5124762782303298,0.052588162863992,1.0113609526764797,0.03495034984634733,0.682224040248667,0.4185116376503365,86,111,37,8,91,0,993.2068965517242,112.78571428571429,3.0795925305995926,23.60954650683287,0.4504703748141937,109.21908041980033,12407.564588173454,6.02003635883986,BENIGN,CIC-IDS2017
192.168.1.87,10.0.0.142,26015,28741,6,39.56250431326792,138,436,15403,4920,513.6934669017996,14.508687201773014,0.26195226047076736,0.4153898015071323,1.902133059044507,0.0032681726324639295,0.01149017061280274,0.17431575566715982,27,121,44,6,80,0,111.6159420289855,11.284403669724771,2.426470956594365,21.76549692091545,0.01364928761142409,33.13273098884217,35838.240219579086,5.649386733377937,BENIGN,CIC-IDS2017
192.168.1.75,10.0.0.248,47344,21287,17,96.90427021902424,886,289,64746,5861,728.6263014046045,12.125368648298474,0.8372831220177026,0.44428652003304475,1.3736293447994912,0.15213044254544786,0.21097915005260648,0.17787234082792086,53,188,32,1,86,2,73.07674943566592,20.280276816608996,6.02452345792626,28.33000008735317,0.010938630440167135,52.654152845496284,54795.742544642184,2.5526951272866416,Infiltration,CIC-IDS2017
192.168.1.252,10.0.0.12,50801,13653,17,117.42060685646314,689,359,55094,30193,726.337584886239,8.92517955797224,0.15192864714148335,0.4512840571673772,0.0478628646684442,0.30155458769404825,0.7234830347428092,0.31880887923807727,3,334,15,7,61,3,79.9622641509434,84.10306406685237,1.8350204553422185,2.725428944358451,0.0005109835624793268,46.13423153058423,2495.012670964583,3.09673986277965,BENIGN,CIC-IDS2017
192.168.1.92,10.0.0.49,18119,31116,17,110.2613138040595,659,285,64406,44782,990.2657263274875,8.561479701552809,0.0514807462634848,0.10600288268600996,1.9996175881583744,0.2468089818119616,0.6239033751257895,0.057571098437174506,47,292,18,9,16,1,97.7329286798179,157.1298245614035,1.6809338678990045,20.879045598412546,0.008525202245190298,41.05014990246481,35406.07740359768,3.7578421629559697,BENIGN,CIC-IDS2017
192.168.1.194,10.0.0.91,61817,37424,6,40.318175068097496,54,87,57748,15817,1824.6113539550968,3.497182096209728,0.9173782629759243,0.49936372811085583,1.5322740550551022,0.4996681189626797,0.47776128223117215,0.44084073149906566,87,136,41,4,27,0,1069.4074074074074,181.80459770114942,3.2480814651356855,20.502957133389536,0.04315671522982217,52.565738004695945,39227.172871936054,3.3459201698755345,BENIGN,CIC-IDS2017
192.168.1.16,10.0.0.168,39166,24557,6,119.99603580884592,141,339,61059,16987,650.4048194085973,4.0001321440705055,0.5263121254963671,0.1834206693656078,1.6588133862496877,0.27905494105452094,0.9399231617947543,0.1982291873835207,48,294,13,7,87,2,433.0425531914894,50.10914454277286,6.754695174333963,8.905501154086672,0.008000264288141011,92.77003221369353,13015.303122341391,2.4489496161791813,BENIGN,CIC-IDS2017
192.168.1.11,10.0.0.221,59871,19680,6,106.94945824490154,62,158,36778,29554,620.2181954779762,2.0570464180961645,0.7321112241584399,0.3557742241257375,1.108357422121806,0.28998425339244666,0.9592805633542872,0.4211704773578153,17,477,19,7,94,4,593.1935483870968,187.0506329113924,2.642138128297069,7.367893824152999,0.0031790717370577086,85.39672175625608,34701.176334404154,2.034271596210287,DoS,CIC-IDS2017
192.168.1.183,10.0.0.147,39745,15484,17,63.48872953113342,23,466,5434,37708,679.5221816313737,7.70215443924115,0.4888796777173605,0.46000345506754353,0.503720762220005,0.10771327352514322,0.7634090101264371,0.12970509055306773,1,199,26,7,82,2,236.2608695652174,80.91845493562232,8.734092968083177,26.980554723764655,0.0003150165414822556,107.51885426610966,22652.173863162403,3.885935549160336,BENIGN,CIC-IDS2017
192.168.1.79,10.0.0.58,12194,35872,6,47.990566955737705,242,39,32548,8432,853.9178134277172,5.855317363913825,0.7424074911663925,0.28455080760747403,0.7869618186262665,0.3884893878213186,0.15357807462646397,0.06693932420006427,7,83,29,7,4,4,134.49586776859505,216.2051282051282,9.831076925725803,0.5008396384704927,0.0029172399677862473,83.77603703789649,20214.05110478268,3.367781794173087,BENIGN,CIC-IDS2017
192.168.1.84,10.0.0.123,38388,59117,17,49.46395435265144,742,73,51644,45997,1973.982898817027,16.476644673199548,0.7636149505168234,0.24456969974384835,0.8005086593078959,0.1851022125688681,0.36459405172280135,0.02921667795221611,70,165,15,2,25,0,69.6010781671159,630.0958904109589,5.270886106690101,16.630094146664337,0.02830343870242867,100.50281095745241,46982.45164040048,4.30081837299785,DoS,CIC-IDS2017
192.168.1.250,10.0.0.70,31639,63378,17,42.01657949890339,793,187,78485,2010,1915.791360458099,23.324126135150472,0.6121245009073033,0.35127780165575107,1.3550993434983267,0.413571065789499,0.5051281981526344,0.3156299161762025,77,344,41,2,82,2,98.97225725094577,10.748663101604278,2.1088151722024535,0.1431954693384344,0.03665219821237931,105.15544973701668,53804.55866212428,0.6264690451319836,BENIGN,CIC-IDS2017
192.168.1.92,10.0.0.93,64281,43296,6,26.452017474935765,478,441,57160,38129,3602.3339274703617,34.74215155312012,0.5525784825273867,0.4644403548668461,1.6560309773977047,0.4600715429843533,0.5372027288269898,0.1286743216770946,95,47,3,4,27,3,119.581589958159,86.46031746031746,8.494338022352828,28.563597278492427,0.07182816969633103,61.105805467095976,60610.47050179342,3.925833667970373,BENIGN,CIC-IDS2017
192.168.1.204,10.0.0.197,26612,15025,17,107.51278082709192,258,190,91782,16577,1007.8708704806828,4.166946446306683,0.31579178103899286,0.333670434971034,0.6202284595671256,0.31324552626872715,0.49235725671719277,0.19380384269550543,66,401,29,9,9,1,355.74418604651163,87.24736842105263,8.233627733812996,0.2300253759386478,0.012277610065010764,94.24711196933049,46388.48392613267,6.1911109256277985,BENIGN,CIC-IDS2017
192.168.1.182,10.0.0.141,16938,54982,17,54.974126658372995,818,426,41987,1012,782.1679508836893,22.6288269703786,0.0574057326978694,0.2270573447461632,0.9083945943012397,0.4069347618455446,0.8231239348821414,0.32727251870704577,23,288,43,4,30,0,51.32885085574572,2.375586854460094,0.8340272428704409,6.030231829443795,0.008367572673934209,118.83719302570526,12287.435590226327,6.907176893409563,Infiltration,CIC-IDS2017
192.168.1.55,10.0.0.223,29403,55532,6,17.88466546094649,948,300,1525,15671,961.4940820419437,69.78044977834064,0.9106989515016507,0.2672760238689438,1.281583075358886,0.014402476926277502,0.02241006655263188,0.4188811134384264,36,225,49,1,3,2,1.608649789029536,52.236666666666665,8.379932168178023,22.7317609768212,0.04025795179519652,57.28009084422542,42444.68161824731,0.2996775787452508,BENIGN,CIC-IDS2017
192.168.1.24,10.0.0.199,13998,11880,17,34.49488799973009,684,275,2943,24877,806.4963133151116,27.801220865175843,0.46697764474466635,0.33992539286377027,0.8392890848874955,0.12314771880718801,0.9956687238034442,0.35892168407803215,68,416,4,8,23,2,4.302631578947368,90.46181818181819,7.632970866974073,21.06014487137711,0.039426131779602865,78.63440899387402,17511.265111180248,6.228188785132056,Infiltration,CIC-IDS2017
